"FileName","FileType","DetectDate","Notes","LabComments","LabStatus","SubDate","Latitude","Longitude"
"ATT1802_2nd pic 8_9_20.jpg","image/jpg","2020-08-09","Large 1.5 +inches with very long black stinger and orange head coloring walking around on door screen. Pic taken from inside house. Hornet, & stinger, so large I called dog in from court yard from a different door. When I got back, hornet was gone.","Thanks for the submission. That is a female Siricid sawfly. If you can, please let her outside.","Negative ID","2020-08-09","47.751313","-122.295959"
"ATT1803_F195EB2C-5595-4699-9031-453CE899FA41.jpg","image/jpg","2020-08-09","Caught alive, frozen to keep intact and report","Thanks for the submission. That was a female Siricid. Please don't kill them.","Negative ID","2020-08-09","47.748389","-122.564042"
"ATT1804_36AF1356-948B-480B-9D0E-006C7E429EA4.jpg","image/jpg","2020-08-09","Caught alive, frozen to keep intact and report","Thanks for the submission. That was a female Siricid. Please don't kill them.","Negative ID","2020-08-09","47.748389","-122.564042"
"ATT1805_E829C9B9-DC2C-4099-8511-7BC46FA203C6.jpg","image/jpg","2020-08-09","Caught alive, frozen to keep intact and report","Thanks for the submission. That was a female Siricid. Please don't kill them.","Negative ID","2020-08-09","47.748389","-122.564042"
"ATT1806_F9138943-1260-417B-B049-09298E571B80.jpg","image/jpg","2020-08-09","It is now dead. Held in jar","Thanks for the submission. That was a female Siricid sawfly. Please don't kill them.","Negative ID","2020-08-09","47.227802","-122.200413"
"ATT1807_20200809_130550.jpg","image/jpg","2020-08-10","Today in Coulee City.","Thanks for the submission. That was a Cicada killer. ","Negative ID","2020-08-10","47.437947","-119.159501"
"ATT1808_A96F2927-27A9-4F41-BDA5-17338E550D80.jpg","image/jpg","2020-08-10","It was really big and kept flying at my hysband","Thanks for the submission. That is a female Siricid sawfly.","Negative ID","2020-08-10","47.67597","-122.38591"
"ATT1809_1939ACEE-CD0E-4B0E-8BA4-BDDBF3C082AA.jpg","image/jpg","2020-08-10","It was really big and kept flying at my hysband","Thanks for the submission. That is a female Siricid sawfly.","Negative ID","2020-08-10","47.67597","-122.38591"
"ATT180_hornet.mp4","video/mp4","2020-05-16","We have a camera on our porch, and this ""hornet"" appeared in our security video this evening. We have never seen anything like this before. The video is poor, and there is probably some other explanation, but we wanted to make you are aware of the possib","That sounds like a yellow jacket.","Negative ID","2020-05-16","47.600383","-120.639522"
"ATT1810_IMG_20200809_190904.jpg","image/jpg","2020-08-10","It flew into our windshield while driving. Not sure it's a murder hornet but was about 1"" long plus stinger with similar markings.","Thanks for the submission. That photo is really hard to see. It is possible you have a female horntail sawfly. Okay to release outside.","Negative ID","2020-08-10","48.25431","-121.60421"
"ATT1811_inbound1515583882642036011.jpg","image/jpg","2020-08-10","Have found 2 at my house in the past 2 yrs. One found in pool 2 yrs ago, one hit my truck 2 weeks ago","Thanks for the submission. That was a Cicada killer. ","Negative ID","2020-08-10","45.9378","-119.6031"
"ATT1812_JS tank pad 8.10.2020.jpg","image/jpg","2020-08-10","Large wasp found on wine tank pad","Thanks for submitting. That looks like a fly from the Syrphidae family.","Negative ID","2020-08-10","46.76513","-119.93474"
"ATT1813_JS tank pad 2 8.10.2020.jpg","image/jpg","2020-08-10","Large wasp found on wine tank pad","Thanks for submitting. That looks like a fly from the Syrphidae family.","Negative ID","2020-08-10","46.76513","-119.93474"
"ATT1814_E1663CFF-F672-4C3B-9C49-1DEE0A9DBF88.jpg","image/jpg","2020-08-10","Captured possible Live murder hornet","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-10","46.212118","-119.253123"
"ATT1815_3F2F4ED4-7BA3-4E6E-9749-F0E7D6C1F243.jpg","image/jpg","2020-08-10","I was walking my dogs in Shoreline, Washington and saw this. I couldn’t see the face of it and didn’t want to get too close. It was at least an inch 1/4 long.","Thanks for the submission. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-10","47.76405","-122.3103"
"ATT1816_D1F3F6D0-0F0C-46BB-BFBE-43EB6A498329.jpg","image/jpg","2020-08-10","I was walking my dogs in Shoreline, Washington and saw this. I couldn’t see the face of it and didn’t want to get too close. It was at least an inch 1/4 long.","Thanks for the submission. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-10","47.76405","-122.3103"
"ATT1817_bee 1.jpg","image/jpg","2020-08-10","Found in recent fallen timber.  Bee was over 2"" long with long stinger, and was killed.","Thanks for the submission. That is a horntail sawfly.","Negative ID","2020-08-10","46.889229","-122.70419"
"ATT1818_bee 2.jpg","image/jpg","2020-08-10","Found in recent fallen timber.  Bee was over 2"" long with long stinger, and was killed.","Thanks for the submission. That is a horntail sawfly.","Negative ID","2020-08-10","46.889229","-122.70419"
"ATT1819_IMG_20200807_142832748.jpg","image/jpg","2020-08-07","Notice couple dead ones on ground started looking around seen a BUNCH flying around in tree","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-10","47.42348","-119.12316"
"ATT181_5478CB24-DDB2-4840-8DBA-606DB0B4F128.jpg","image/jpg","2020-05-16","There are three nests that are unusual. I have studied bees in environmental science and the location is between forested land and wetlands. One is on the house and the other two on the two horse stalls. We commonly see other nests, but these are very di","They aren't Asian giant hornet nests; they nest in the ground. Are you seeing any wasps flying around them? They kind of look like yellow jacket or bald faced hornet nests.","Negative ID","2020-05-16","47.66119","-122.077048"
"ATT1820_43C78EA9-6714-4A26-9EC0-51EA821FFE25.jpg","image/jpg","2020-08-10","Trail behind Haggens grocery.This morning on my trail walk I spotted and photographed and dead hornet.","Thanks for the submission. That is a Cimbex sawfly. Native to our area. ","Negative ID","2020-08-10","48.4185","-122.307552"
"ATT1821_IMG_20200810_131940.jpg","image/jpg","2020-08-10","Much larger than other bees in garden, likes mint flowers","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-10","47.672805","-122.379218"
"ATT1822_9FAE012E-41CA-4607-98BF-E73065943FD0.jpg","image/jpg","2020-08-10","Found at least 10 while picking blackberries on 184th Ave Se, Issaquah between 4210 & 4204. They were flying around & digging in dirt.","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-10","47.569312","-122.093983"
"ATT1823_hornet.jpg","image/jpg","2020-08-09","Seen in Fairwood/Renton","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-10","47.456791","-122.161335"
"ATT1824_117523929_312975349901517_8608069895765209507_n.jpg","image/jpg","2020-07-31","I think this is actually an elm saw fly but I wanted to make sure.","Thanks for the submission. You are correct! ","Negative ID","2020-08-10","47.878306","-122.141791"
"ATT1825_117645863_424579408498132_8344590896443627429_n.jpg","image/jpg","2020-07-31","I think this is actually an elm saw fly but I wanted to make sure.","Thanks for the submission. You are correct! ","Negative ID","2020-08-10","47.878306","-122.141791"
"ATT1826_117671461_3666688846676574_212052726002767040_n.jpg","image/jpg","2020-07-31","I think this is actually an elm saw fly but I wanted to make sure.","Thanks for the submission. You are correct! ","Negative ID","2020-08-10","47.878306","-122.141791"
"ATT1827_C3F3F6C3-C046-48F0-B5B6-56A260E16BC9.jpg","image/jpg","2020-08-10","It was on my car window at Mukilteo City Hall. I almost had a panic attack. It was at least 2 inches long.","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-10","47.88917","-122.28897"
"ATT1828_trim.AB638565-35E6-4E97-AF7C-8E4FC342DE27.MOV","video/quicktime","2020-08-10","It was on my car window at Mukilteo City Hall. I almost had a panic attack. It was at least 2 inches long.","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-10","47.88917","-122.28897"
"ATT1829_20200810_145041.jpg","image/jpg","2020-08-10","New pollinator to the farm","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-10","47.920504","-122.077942"
"ATT182_E22C7B13-8FAB-48B1-9C39-D01F74097A60.jpg","image/jpg","2020-05-16","There are three nests that are unusual. I have studied bees in environmental science and the location is between forested land and wetlands. One is on the house and the other two on the two horse stalls. We commonly see other nests, but these are very di","They aren't Asian giant hornet nests; they nest in the ground. Are you seeing any wasps flying around them? They kind of look like yellow jacket or bald faced hornet nests.","Negative ID","2020-05-16","47.66119","-122.077048"
"ATT1830_Possible Asian Giant Hornet.jpg","image/jpg","2020-08-10","Kids spotted large insect flying around with very long stinger.  My husband killed it.  We really aren't sure it is an Asian giant hornet.  Attached is a photo.","Thanks for submitting. That is a female Siricid sawfly. Please don't kill them.","Negative ID","2020-08-10","47.428576","-122.065903"
"ATT1831_D8AB0252-ECBE-4853-AC5C-B4E277398BAE.jpg","image/jpg","2020-08-10"," ","Thanks for submitting. That looks like half of a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-10","47.282048","-122.402385"
"ATT1832_trim.1E0D4A3E-F69D-4E7D-ADD8-482CA948CCEE.MOV","video/quicktime","2020-08-10","Very large hornet, came out of hole in the ground, orange stripe on it","Cool video! That's a Golden digger wasp. Thanks for submitting. ","Negative ID","2020-08-10","47.412128","-122.173796"
"ATT1833_Screenshot_20200810-160940_Picture Insect.jpg","image/jpg","2020-08-10","It landed in our blue umbrella.  I have an app on my phone that identifies insects.  This picture is zoomed in because I didn't want to get too close to it.  I have never seen one before.","Thanks for the submission. That is a thin waisted wasp. ","Negative ID","2020-08-10","48.744859","-122.434583"
"ATT1834_C78855FA-C5D8-4455-8018-0561D320086D.jpg","image/jpg","2020-08-05"," ","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-10","47.05101","-120.59152"
"ATT1835_IMG_20200810_160455.jpg","image/jpg","2020-08-10","caught in spiderweb on the garage door.","Thanks for the submission. That is a female Siricid sawfly.","Negative ID","2020-08-10","47.635648","-122.043431"
"ATT1836_20200810_165547.jpg","image/jpg","2020-08-10"," ","Thanks for submitting. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-10","47.291743","-122.366477"
"ATT1837_20200810_165532.jpg","image/jpg","2020-08-10"," ","Thanks for submitting. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-10","47.291743","-122.366477"
"ATT1838_8A0539F1-6B2E-41F4-9EB4-07B09BBFCFEF.jpg","image/jpg","2020-08-11","I don’t believe this is a murder hornet but just in case I’m sending it.  If not, could you identify it for me?","Thanks for the submission. That is a female Siricid sawfly. Ok to release.","Negative ID","2020-08-11","47.53243","-121.861764"
"ATT1839_trim.6C69E6EE-5BBE-4D86-BE68-29487BD7C6DA.MOV","video/quicktime","2020-08-11","I have a live specimen. No response since this morning. Do I just let it go?","Thanks for the submission. That is a Cicada killer. Yes, it is ok to release. ","Negative ID","2020-08-11","46.212159","-119.253009"
"ATT183_0F1DDBC0-344B-4BFB-B8A1-361DC2CA345F.jpg","image/jpg","2020-05-16","There are three nests that are unusual. I have studied bees in environmental science and the location is between forested land and wetlands. One is on the house and the other two on the two horse stalls. We commonly see other nests, but these are very di","They aren't Asian giant hornet nests; they nest in the ground. Are you seeing any wasps flying around them? They kind of look like yellow jacket or bald faced hornet nests.","Negative ID","2020-05-16","47.66119","-122.077048"
"ATT1840_trim.D82A930A-93AA-4AAA-9417-580F22C06DD0.MOV","video/quicktime","2020-08-10","Captured in garage this morning. Very angry attempting to escape.","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-11","46.212136","-119.253094"
"ATT1841_trim.A8F1061B-A7AF-4716-8581-FBDD059B4A6A.MOV","video/quicktime","2020-08-10","Captured in garage this morning. Very angry attempting to escape.","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-11","46.212136","-119.253094"
"ATT1842_19B5A90B-871C-44FC-8FDC-CAC69153334B.jpg","image/jpg","2020-08-10","Captured in garage this morning. Very angry attempting to escape.","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-11","46.212136","-119.253094"
"ATT1843_30CB6278-8429-4BCD-8B67-B23978A3DECE.jpg","image/jpg","2020-08-11","doesn't fit color scheme but size seems right, i've never seen one of these before.","Thanks for the submission. That is a female horntail sawfly.","Negative ID","2020-08-11","48.707562","-122.669735"
"ATT1844_20200810_192743.jpg","image/jpg","2020-08-11","It has a yellow striped body so we wanted to submit it. It was hoving over the grass in the yard and we smashed it. It did not make a loud buzzing noise. It was about 1 inch long","Thanks for submitting. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-11","47.36229","-122.111605"
"ATT1845_20200810_192743.jpg","image/jpg","2020-08-11","It has a yellow striped body so we wanted to submit it. It was hoving over the grass in the yard and we smashed it. It did not make a loud buzzing noise. It was about 1 inch long","Thanks for submitting. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-11","47.36229","-122.111605"
"ATT1846_20200810_192717.jpg","image/jpg","2020-08-11","It has a yellow striped body so we wanted to submit it. It was hoving over the grass in the yard and we smashed it. It did not make a loud buzzing noise. It was about 1 inch long","Thanks for submitting. That was a Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-11","47.36229","-122.111605"
"ATT1847_E10FF4BE-74E8-4E06-9550-1C3EA4356767.jpg","image/jpg","2020-08-10","My sister n law for the hornet on the ground while we were getting ice cream at Sun Lakes Resort.","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-11","47.58693","-119.39452"
"ATT1848_8C8AD24E-8F44-4C3A-9C9D-88030A945DF5.jpg","image/jpg","2020-08-10","My sister n law for the hornet on the ground while we were getting ice cream at Sun Lakes Resort.","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-11","47.58693","-119.39452"
"ATT1849_5FB7FA75-13F5-4F4F-BC74-3874196DCA44.jpg","image/jpg","2020-08-10","My sister n law for the hornet on the ground while we were getting ice cream at Sun Lakes Resort.","Thanks for the submission. That is a Cicada killer. ","Negative ID","2020-08-11","47.58693","-119.39452"
"ATT184_73DDAD16-7853-4A05-AC5B-1B64D8977DF9.jpg","image/jpg","2020-05-16","There are three nests that are unusual. I have studied bees in environmental science and the location is between forested land and wetlands. One is on the house and the other two on the two horse stalls. We commonly see other nests, but these are very di","They aren't Asian giant hornet nests; they nest in the ground. Are you seeing any wasps flying around them? They kind of look like yellow jacket or bald faced hornet nests.","Negative ID","2020-05-16","47.66119","-122.077048"
"ATT1850_DD6A5576-88F3-46CE-917A-7141AE68CBEC.jpg","image/jpg","2020-08-10","Looked about 1.5 to 2 inches long","Thanks for submitting. That is a Golden digger wasp. ","Negative ID","2020-08-11","47.25513","-122.44164"
"ATT1851_3985D55C-F66B-482E-B46C-04B3DCB30F35.jpg","image/jpg","2020-08-11","Asian Giant Hornet","Thanks for submitting. That is a female Siricid sawfly. Please don't kill them.","Negative ID","2020-08-11","47.851192","-122.303044"
"ATT1852_1787EB31-A505-42F9-84D8-F5100CEFCC91.jpg","image/jpg","2020-08-10"," ","Thanks for submitting. That is a ten lined June bug beetle.","Negative ID","2020-08-11","47.17303","-122.59802"
"ATT1853_2D08E85D-58CF-4559-B2A8-6563D9E99912.jpg","image/jpg","2020-08-10"," ","Thanks for submitting. That is a ten lined June bug beetle.","Negative ID","2020-08-11","47.17303","-122.59802"
"ATT1854_Screenshot_20200811-094605_Messages.jpg","image/jpg","2020-08-11","Not sure if this is one or not","Thanks for submitting. That is a Golden digger wasp. Your county is currently Negative for Asian giant hornet. ","Negative ID","2020-08-11","47.25513","-122.44164"
"ATT1855_20200811_125908.jpg","image/jpg","2020-08-11","big and fast","Thanks for the submission. That is a horntail sawfly.","Negative ID","2020-08-11","47.280213","-122.482444"
"ATT1856_41B72715-B379-4BE5-8329-B37FF21FDD5A.jpg","image/jpg","2020-08-11","About 1-1.5” - was flying alone. Could be a wasp but I’ve never seen one this big","Thanks for the submission. That is a female horntail sawfly.","Negative ID","2020-08-11","47.878588","-122.007268"
"ATT1857_20200811_143952.jpg","image/jpg","2020-07-22","Found dead in garden, different from other hornets I've seen in past","Thanks for the submission. That looks like a Robber fly. Note the halteres behind its wings.","Negative ID","2020-08-11","47.006621","-122.316708"
"ATT1858_EB4F1D73-4DAF-4D2E-BB3A-DF35CA743962.jpg","image/jpg","2020-08-11","I live I. West Seattle adjacent to a green belt.   There were several hovering on and around flowering mint","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-11","47.554087","-122.396227"
"ATT1859_image.jpg","image/jpg","2020-08-11","I live I. West Seattle adjacent to a green belt.   There were several hovering on and around flowering mint","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-11","47.554087","-122.396227"
"ATT185_3FF5F030-F6FA-4F4E-AFE9-E90A979C9C7B.jpg","image/jpg","2020-05-16","Saw this large hornets with bright orange color on it flying around backyard outside light at night. It also flew around, hovered around patio door. It appeared to be attracted to the light. We have a wooded area behind our house. Was only able to take a","It's really hard to tell, but it looks in the shape of a bumble bee.","Negative ID","2020-05-16","47.435031","-122.201472"
"ATT1860_hornet.jpg","image/jpg","2020-08-11","Looks like a bald faced hornet.  Please can you confirm?  It's about an inch long.","Thanks for the submission. You are correct!","Negative ID","2020-08-11","47.584006","-122.30825"
"ATT1861_20200811_102403.jpg","image/jpg","2020-08-11","Several large wash were feeding on the Fur of a dead raccoon in the IV at discovery park Fort Lawton cemetery. I marked a spot and here are photos"," ","Unverified","2020-08-11","47.656008","-122.405817"
"ATT1862_insect.jpg","image/jpg","2020-08-11","About an inch long.  Longer if you include the length of stinger.  Almost entirely black with some yellow on legs and antennae.  Still have specimen contained.","That is a Siricid female sawfly. Thanks for submitting.","Negative ID","2020-08-11","47.497672","-122.114651"
"ATT1863_IMG_0596.jpg","image/jpg","2020-08-12","Was walking up our driveway and noticed a new hive of bald faced hornets","Thanks for the submission.","Negative ID","2020-08-12","48.8312","-122.47601"
"ATT1864_inbound7799840575502428466.jpg","image/jpg","2020-08-11","I don't know what it was, but I was pretty frightened.","Thanks for the submission. Do not fear. That is the beneficial Golden digger wasp. ","Negative ID","2020-08-12","47.697256","-122.307061"
"ATT1865_inbound6187173780114005201.jpg","image/jpg","2020-08-11","I don't know what it was, but I was pretty frightened.","Thanks for the submission. Do not fear. That is the beneficial Golden digger wasp. ","Negative ID","2020-08-12","47.697256","-122.307061"
"ATT1866_IMG_20200811_203231_01.jpg","image/jpg","2020-08-12","Was collecting fire wood with children when one said there was a hornet nearby. Brother in-law went to inspect and found the hornet chasing a bee. He then proceeded to burn both the bee and the hornet after the hornet started to go towards the kids. Atta"," ","Unverified","2020-08-12","47.526382","-122.983552"
"ATT1867_image.jpg","image/jpg","2020-08-12","Giant Asian killer wasp","Thanks for the submission. No, that is a wingless Jerusalem cricket.","Negative ID","2020-08-12","47.11675","-119.27482"
"ATT1868_20200811_172159.jpg","image/jpg","2020-08-12","Picture was taken at Sumner Rv in Sumner Wa.","Thanks for the submission. That is either a paper wasp (Polistes) variety, or a Spider wasp (Pompilidae) . Gorgeous picture! You should submit that to BugGuide.net.","Negative ID","2020-08-12","47.217854","-122.225826"
"ATT1869_trim.C6C8C586-E5E5-484F-BF36-828394B43635.MOV","video/quicktime","2020-08-12","It was hovering over some flowers at the Magnolia Viewpoint. It looked very much like the picture, and I distinctly recall the orange and black and size of it. It was probably 1.25”","Thanks for the submission. It looks like the Golden digger wasp. Your county is Negative for Asian giant hornet.","Negative ID","2020-08-12","47.637244","-122.410012"
"ATT186_hornet 2.jpg","image/jpg","2020-05-16","It's about 1.5 inches long. It made a very loud buzzing sound. We captured it alive.","That is a bumble bee.","Negative ID","2020-05-16","47.566393","-122.161371"
"ATT1870_20200811_192404.jpg","image/jpg","2020-08-11","I found this last night.  I still have it.","Thanks for the submission. That is a Siricid female sawfly.","Negative ID","2020-08-12","47.037305","-122.84352"
"ATT1871_C5378829-169C-4040-95E9-72ADDBF8B9AD.jpg","image/jpg","2020-08-11","On my NW corner of my 1.78 acre property, I saw three distinctly marked Murder Hornets land amidst the cut Douglas fir tree. We are located on the very public Tolt Pipeline trail and there are more than 20 holes in the ground underneath a row of mature c","Thanks for the submission. That is a female horntail sawfly.","Negative ID","2020-08-12","47.727959","-122.040981"
"ATT1872_image.jpg","image/jpg","2020-08-12","Found many of these on property.","Thanks for the submission. That is a female horntail sawfly. Please don't kill them.","Negative ID","2020-08-12","48.943427","-122.463132"
"ATT1873_IMG_20200811_053225.jpg","image/jpg","2020-08-11","The insect seemed dormant, but I was hesitant to get too close.  Pictures are included.","Thanks for the submission. It looks like a bald faced hornet.","Negative ID","2020-08-12","47.661715","-122.320856"
"ATT1874_IMG_20200811_053232.jpg","image/jpg","2020-08-11","The insect seemed dormant, but I was hesitant to get too close.  Pictures are included.","Thanks for the submission. It looks like a bald faced hornet.","Negative ID","2020-08-12","47.661715","-122.320856"
"ATT1875_33F90D2A-BC32-405E-AF66-AA05BDE0AFA6.jpg","image/jpg","2020-08-12"," ","Thanks for the submission. That is a female horntail sawfly.","Negative ID","2020-08-12","48.943427","-122.463132"
"ATT1876_B83D327A-18B1-4DFB-B813-C64F948058BB.jpg","image/jpg","2020-08-10","We have what seems to be several nest of these in the ground in our garden area. The hornets are huge.","Thanks for the submission. That is an important pollinator, the Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-12","47.277371","-122.493382"
"ATT1877_62847905-F830-4D23-A407-A5D3DF9CA490.jpg","image/jpg","2020-08-10","We have what seems to be several nest of these in the ground in our garden area. The hornets are huge.","Thanks for the submission. That is an important pollinator, the Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-12","47.277371","-122.493382"
"ATT1878_C1DD17FB-3FEE-4DCB-91AE-BAE6BF4C3D3B.jpg","image/jpg","2020-08-10","We have what seems to be several nest of these in the ground in our garden area. The hornets are huge.","Thanks for the submission. That is an important pollinator, the Golden digger wasp. Please don't kill them. ","Negative ID","2020-08-12","47.277371","-122.493382"
"ATT1879_20200729_185850.jpg","image/jpg","2020-08-01","While pressure washing this guy must have been blown out of the low growth in my flower beds/ground cover. It was stunned for long enough that we got some photos, then regained itself and flew off.","Thanks for the submission. That is a female Siricid sawfly.","Negative ID","2020-08-12","47.872271","-121.902743"
"ATT187_hornet 1.jpg","image/jpg","2020-05-16","It's about 1.5 inches long. It made a very loud buzzing sound. We captured it alive.","That is a bumble bee.","Negative ID","2020-05-16","47.566393","-122.161371"
"ATT1880_20200729_185852.jpg","image/jpg","2020-08-01","While pressure washing this guy must have been blown out of the low growth in my flower beds/ground cover. It was stunned for long enough that we got some photos, then regained itself and flew off.","Thanks for the submission. That is a female Siricid sawfly.","Negative ID","2020-08-12","47.872271","-121.902743"
"ATT1881_20200802_174939.jpg","image/jpg","2020-08-03","digging a hole on the beach at Lake Sammamish State Park,  I took a picture being not sure if it was.","Thanks for the submission. That is the Golden digger wasp. ","Negative ID","2020-08-12","47.556403","-122.071584"
"ATT1882_C551B0B7-6936-4303-A8A6-E93C9D0039AA.jpg","image/jpg","2020-08-12","Found on a float near our pool","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","47.650257","-122.277191"
"ATT1883_4DBE4089-19B7-4500-8BD2-25C7FC12DE4B.jpg","image/jpg","2020-08-12","Found on a float near our pool","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","47.650257","-122.277191"
"ATT1884_Screenshot_20200812-105652_Video Player.jpg","image/jpg","2020-08-12","It's really big and has been digging holes into the ground","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","48.420608","-122.384699"
"ATT1885_Screenshot_20200812-105611_Video Player.jpg","image/jpg","2020-08-12","It's really big and has been digging holes into the ground","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","48.420608","-122.384699"
"ATT1886_Screenshot_20200812-105555_Video Player.jpg","image/jpg","2020-08-12","It's really big and has been digging holes into the ground","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","48.420608","-122.384699"
"ATT1887_Screenshot_20200812-105538_Video Player.jpg","image/jpg","2020-08-12","It's really big and has been digging holes into the ground","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","48.420608","-122.384699"
"ATT1888_D2F6D156-606C-4AD1-AF43-F5FF4015FF0F.jpg","image/jpg","2020-08-11","2 large (2”) orange with black rings flying fro area being weededbin neighbors yard. Very aggressive, tried to get a picture but the wee in the dry grass and hard to see in the photo","Thanks for the submission. It could be a Golden digger wasp, or other digger wasp variety. Your county is Negative for Asian giant hornet.","Negative ID","2020-08-12","47.362899","-122.556274"
"ATT1889_20200731_122726.jpg","image/jpg","2020-08-12","The insect was very large--more than an inch in length.  I can't find a similar picture online.   The back end of the insect is half orange and half black, i.e., not striped, with stinger sticking out.  I've seen 2 at a time several times in the past 7 -","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","47.271815","-122.459753"
"ATT188_BB82C8C4-5957-4CD7-9F96-61125B3EFEBE.jpg","image/jpg","2020-05-15","Has a yellow head but orange body","That's a yellow jacket.","Negative ID","2020-05-16","47.483758","-120.341365"
"ATT1890_6B2D9ACF-5D5E-4F6B-BA0C-C08F9AF2A9B5.jpg","image/jpg","2020-08-12","I realize this isn’t an Asian Giant Hornet, but found this thing in the Ridgefield area...would like to know what it is.","Thanks for the submission. That looks like a wasp from the Gasteruptiidae family, Carrot wasp. Cool find!","Negative ID","2020-08-12","45.729745","-122.602444"
"ATT1891_93B788C8-CFFB-4E4A-A7EC-748CB3787BC4.jpg","image/jpg","2020-08-12","Two inch orange hornets are digging holes and mounds in our dry, sunny backyard. There are at least 5-10 holes.","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","47.694099","-122.401495"
"ATT1892_958D7FCA-694D-44D2-949E-FED9CF3880A4.jpg","image/jpg","2020-08-12"," ","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","47.891121","-122.251039"
"ATT1893_Hive photo.jpg","image/jpg","2020-08-12","sited a giant nest high up in a pine tree.  Seeing hornets, pretty big. I can't be sure they are the Asian hornet.","Thanks for the submission. That is possibly a bald faced hornet nest. Asian giant hornets nest in lower tree cavities and even in the ground. Eastern Washington is still Negative for them.","Negative ID","2020-08-12","47.62587","-117.419195"
"ATT1894_20200812_121015.jpg","image/jpg","2020-08-12","noticed this nest in a tree on our walk. Down a dead end in our neighborhood, not sure what type of nest it is. Just wanted to share in case.","Thanks for the submission. That looks like a possible bad faced hornet nest. Asian giant hornet next near the ground. Your county is still Negative for them.","Negative ID","2020-08-12","48.002611","-122.064496"
"ATT1895_IMG_20200812_122154.jpg","image/jpg","2020-08-12"," ","Thanks for the submission. That is a Siricid female sawfly. Please don't kill them.","Negative ID","2020-08-12","48.845908","-122.588058"
"ATT1896_7A50390A-533E-484C-9EE7-6D3BDC1450BB.png","image/png","2020-08-12","This looks like one but I’m not 100% sure. I was waiting in my car at the Shell gas station in Bellevue and it landed on my car. This is a still from a video I took.","Thanks for the submission. That is a female Siricid horntail.","Negative ID","2020-08-12","47.609564","-122.143486"
"ATT1897_20200812_133757.jpg","image/jpg","2020-08-12","The hornet is at least an inch long and more orange and black in color, with long orange legs that hang down when flying. It was in our oregano bush and would hover as it moves. It ignored me but seemed to know I was there.","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","46.577468","-120.358319"
"ATT1898_20200812_133752.jpg","image/jpg","2020-08-12","The hornet is at least an inch long and more orange and black in color, with long orange legs that hang down when flying. It was in our oregano bush and would hover as it moves. It ignored me but seemed to know I was there.","Thanks for the submission. That is a Golden digger wasp. ","Negative ID","2020-08-12","46.577468","-120.358319"
"ATT1899_IMG_20200812_134609.jpg","image/jpg","2020-08-12","Doesn't have the orange face; but is quite large, and I can't find anything similar in indentification guides on the web, so I thought I should send you pictures.  Please email me if you know what it is.  Thanks.","Thanks for submitting. That is a Golden digger wasp. ","Negative ID","2020-08-12","47.619814","-122.325008"
"ATT189_IMG_20200517_103043.jpg","image/jpg","2020-05-17"," ","That looks like a yellow jacket","Negative ID","2020-05-17","47.583325","-122.30953"
